drug_id,target_id,label
6801,8726,1
6801,9499,1
6801,8353,1
6801,8350,1
6801,8689,1
6802,9865,1
6803,10924,1
6804,9434,1
6805,10527,1
6805,8726,1
6805,8689,1
6806,12094,1
6806,9127,1
6806,8726,1
6806,9057,1
6806,9961,1
6806,8353,1
6806,8350,1
6806,8689,1
6806,12492,1
6807,9089,1
6808,9089,1
6809,8726,1
6809,10260,1
6809,12495,1
6810,8476,1
6810,8519,1
6810,9126,1
6810,9284,1
6810,8173,1
6810,8437,1
6810,9164,1
6810,10260,1
6810,12495,1
6811,10969,1
6811,11637,1
6812,9166,1
6812,10252,1
6812,10260,1
6813,8820,1
6813,12429,1
6813,11044,1
6813,11056,1
6813,7887,1
6813,7886,1
6813,8073,1
6813,12173,1
6813,8093,1
6813,11874,1
6813,12006,1
6814,9423,1
6814,12576,1
6814,8339,1
6814,10988,1
6814,10294,1
6814,10903,1
6814,12434,1
6814,8726,1
6814,7887,1
6814,7886,1
6814,8073,1
6814,12480,1
6815,9912,1
6815,9770,1
6815,10254,1
6815,8128,1
6815,10994,1
6815,7886,1
6816,11001,1
6816,7886,1
6816,12006,1
6816,11692,1
6817,8073,1
6818,8093,1
6818,12503,1
6819,11363,1
6820,8592,1
6820,11363,1
6820,11874,1
6820,12311,1
6821,8210,1
6822,8258,1
6822,8259,1
6822,8645,1
6822,9583,1
6822,9992,1
6822,12573,1
6822,9606,1
6822,10203,1
6822,11281,1
6822,7967,1
6822,12477,1
6822,10678,1
6822,9389,1
6822,9372,1
6822,8540,1
6822,10208,1
6822,11156,1
6822,8475,1
6822,8518,1
6822,11363,1
6822,12318,1
6823,11637,1
6824,12320,1
6824,9861,1
6824,10301,1
6824,10300,1
6825,12566,1
6825,12316,1
6825,9966,1
6825,12623,1
6825,12292,1
6826,12623,1
6827,8419,1
6827,9359,1
6827,10015,1
6827,9127,1
6827,9057,1
6827,8353,1
6827,8350,1
6827,12623,1
6827,12292,1
6827,8114,1
6827,11178,1
6827,12492,1
6827,8689,1
6827,11954,1
6827,8131,1
6828,12292,1
6829,9937,1
6829,8422,1
6829,9740,1
6829,8282,1
6829,8540,1
6829,9938,1
6829,12292,1
6829,12623,1
6829,8114,1
6830,11573,1
6830,8061,1
6830,8726,1
6830,9961,1
6830,9498,1
6830,9058,1
6830,8353,1
6830,8689,1
6830,12492,1
6830,12623,1
6830,12292,1
6831,12482,1
6831,8716,1
6831,8726,1
6831,9499,1
6831,9498,1
6831,8689,1
6832,8567,1
6832,8433,1
6832,9040,1
6832,8726,1
6832,8516,1
6832,8353,1
6832,8350,1
6833,12182,1
6833,11113,1
6833,10728,1
6833,12344,1
6833,8518,1
6833,12234,1
6834,10940,1
6835,9792,1
6835,8726,1
6835,11309,1
6836,9046,1
6836,12200,1
6837,10496,1
6837,12338,1
6837,11834,1
6837,12571,1
6838,7752,1
6838,8726,1
6838,9499,1
6838,8689,1
6839,11295,1
6839,8726,1
6839,8689,1
6840,8716,1
6840,10038,1
6840,8676,1
6840,8726,1
6840,9127,1
6840,9057,1
6841,9617,1
6841,8012,1
6841,8726,1
6842,8187,1
6842,12033,1
6843,12567,1
6844,10928,1
6844,9057,1
6844,8516,1
6844,12492,1
6844,12623,1
6845,9277,1
6845,8516,1
6845,9058,1
6845,8726,1
6845,9127,1
6845,9057,1
6845,9498,1
6845,8353,1
6845,8350,1
6845,9966,1
6845,12492,1
6846,9742,1
6846,8726,1
6846,8689,1
6847,10164,1
6847,8726,1
6847,9499,1
6847,8516,1
6847,9498,1
6848,12623,1
6848,12292,1
6848,7903,1
6848,11954,1
6848,7904,1
6849,9307,1
6849,10367,1
6849,10368,1
6850,8533,1
6851,8348,1
6851,8272,1
6851,8730,1
6852,9766,1
6852,9761,1
6852,9489,1
6852,9762,1
6852,10362,1
6852,10123,1
6852,8689,1
6853,9670,1
6854,12412,1
6854,8083,1
6855,12412,1
6855,8083,1
6855,10492,1
6856,9222,1
6856,8726,1
6856,9058,1
6856,8561,1
6856,8353,1
6856,8350,1
6856,8689,1
6856,10260,1
6857,9435,1
6858,9617,1
6858,8012,1
6858,10457,1
6858,9821,1
6858,8726,1
6858,9961,1
6858,8353,1
6859,9403,1
6859,10038,1
6859,10035,1
6859,9063,1
6859,9339,1
6859,8781,1
6859,9106,1
6859,9534,1
6859,10945,1
6859,11286,1
6859,8468,1
6859,9801,1
6859,8422,1
6859,9277,1
6859,11220,1
6859,10182,1
6859,8212,1
6859,8676,1
6859,8726,1
6859,8008,1
6859,9057,1
6859,9127,1
6859,9498,1
6859,9559,1
6859,8689,1
6859,12492,1
6860,9097,1
6860,8685,1
6860,9481,1
6860,8686,1
6860,8745,1
6860,8561,1
6861,9040,1
6861,9057,1
6861,8726,1
6861,9127,1
6861,9961,1
6861,9498,1
6861,9058,1
6861,9499,1
6861,8353,1
6861,8533,1
6861,8689,1
6862,8151,1
6863,8212,1
6863,9101,1
6863,9063,1
6863,8676,1
6863,10945,1
6863,10054,1
6863,9106,1
6863,9534,1
6863,9573,1
6863,9567,1
6863,8559,1
6863,9171,1
6863,8675,1
6863,10038,1
6863,9339,1
6863,8726,1
6863,9057,1
6863,9058,1
6863,9499,1
6863,8689,1
6863,12492,1
6864,9186,1
6865,10882,1
6865,8726,1
6866,8292,1
6867,8726,1
6868,8433,1
6868,8726,1
6868,9057,1
6868,8689,1
6868,12623,1
6869,9909,1
6869,9217,1
6869,8008,1
6869,8554,1
6869,8726,1
6869,8353,1
6869,8350,1
6869,8689,1
6869,11954,1
6870,11142,1
6870,10966,1
6871,9338,1
6871,8726,1
6871,9058,1
6872,12058,1
6872,8292,1
6872,10005,1
6872,8516,1
6872,8726,1
6872,8689,1
6873,10941,1
6873,10045,1
6873,9057,1
6873,8726,1
6874,9277,1
6874,8422,1
6874,10558,1
6874,11852,1
6874,10485,1
6874,8726,1
6874,9057,1
6874,9498,1
6874,9127,1
6874,8689,1
6874,12492,1
6874,12623,1
6874,12292,1
6874,11363,1
6874,11874,1
6875,11028,1
6875,10075,1
6875,11222,1
6876,8215,1
6876,8467,1
6876,11201,1
6876,8689,1
6876,12492,1
6877,9912,1
6877,9636,1
6877,8726,1
6877,9057,1
6877,9961,1
6877,9058,1
6877,10424,1
6877,8689,1
6878,9770,1
6878,9241,1
6878,8743,1
6878,10006,1
6878,9539,1
6878,8726,1
6878,9058,1
6878,9057,1
6878,8475,1
6879,9770,1
6880,11648,1
6880,9559,1
6880,10015,1
6880,8008,1
6880,8689,1
6880,7886,1
6880,12492,1
6880,11363,1
6880,11874,1
6881,9963,1
6881,8475,1
6881,8726,1
6881,9057,1
6881,10424,1
6881,8353,1
6881,8350,1
6881,12492,1
6882,9673,1
6882,9657,1
6882,8726,1
6882,9961,1
6882,8353,1
6883,9053,1
6883,8726,1
6883,9961,1
6884,7946,1
6884,9055,1
6884,11527,1
6884,10369,1
6884,9844,1
6884,9301,1
6884,8689,1
6884,12492,1
6885,9134,1
6886,10006,1
6887,10331,1
6887,11885,1
6887,8573,1
6887,12037,1
6887,11834,1
6888,10004,1
6889,9058,1
6890,8726,1
6891,10988,1
6891,11088,1
6892,11225,1
6893,9127,1
6894,10199,1
6894,10198,1
6895,8726,1
6896,8726,1
6897,8516,1
6898,8726,1
6899,8533,1
6900,8726,1
6901,10032,1
6902,9557,1
6903,11028,1
6903,10075,1
6903,10956,1
6904,11363,1
6904,11874,1
6905,8717,1
6905,8652,1
6905,9058,1
6906,9777,1
6906,12086,1
6906,10011,1
6907,9912,1
6907,10006,1
6907,9770,1
6908,8726,1
6909,9241,1
6910,8245,1
6910,8726,1
6911,11456,1
6911,8689,1
6911,12492,1
6912,10214,1
6912,10048,1
6912,9939,1
6912,11226,1
6912,9395,1
6913,11249,1
6914,9676,1
6914,8726,1
6914,10424,1
6915,8689,1
6915,11101,1
6916,9195,1
6916,9697,1
6917,7969,1
6917,7970,1
6917,8726,1
6918,11189,1
6919,8524,1
6919,8726,1
6920,11189,1
6921,9909,1
6922,11271,1
6922,9058,1
6922,8726,1
6923,10402,1
6924,12236,1
6925,10204,1
6926,10204,1
6927,10309,1
6928,10216,1
6928,10217,1
6928,9108,1
6929,9674,1
6929,12221,1
6929,9127,1
6929,9058,1
6929,8726,1
6930,10008,1
6930,8726,1
6930,9058,1
6930,9961,1
6931,12553,1
6931,11370,1
6932,9975,1
6933,9296,1
6933,8445,1
6934,10999,1
6934,8726,1
6934,9499,1
6934,9058,1
6934,8353,1
6935,11001,1
6935,9057,1
6935,9961,1
6935,9498,1
6935,8726,1
6935,9499,1
6935,12221,1
6935,9655,1
6935,12492,1
6935,8689,1
6935,12623,1
6935,12292,1
6936,9186,1
6937,9866,1
6937,10077,1
6937,10287,1
6937,9857,1
6938,10627,1
6938,8943,1
6938,8916,1
6938,8944,1
6938,7722,1
6938,12156,1
6938,12152,1
6938,10078,1
6938,11954,1
6938,11874,1
6939,9524,1
6939,9984,1
6939,10279,1
6939,9614,1
6939,8053,1
6939,11146,1
6939,12581,1
6939,8743,1
6939,9770,1
6939,10048,1
6939,10142,1
6939,10008,1
6939,10075,1
6939,11845,1
6939,7962,1
6939,8122,1
6939,12365,1
6939,8074,1
6939,11638,1
6939,12599,1
6939,11846,1
6939,12222,1
6939,9533,1
6939,10254,1
6939,9864,1
6939,9127,1
6939,9961,1
6939,9058,1
6939,8726,1
6939,9499,1
6939,9662,1
6939,7782,1
6939,8421,1
6939,9600,1
6939,10005,1
6939,9655,1
6939,8475,1
6939,8516,1
6939,11265,1
6939,7783,1
6939,7814,1
6939,8190,1
6939,8626,1
6939,8419,1
6939,9270,1
6939,8793,1
6939,9320,1
6939,10927,1
6939,11038,1
6939,11525,1
6939,8424,1
6939,8495,1
6939,8198,1
6939,9378,1
6939,9966,1
6939,12492,1
6939,12091,1
6940,12482,1
6940,9127,1
6940,8726,1
6940,8689,1
6941,11028,1
6942,9058,1
6942,8726,1
6942,9499,1
6942,9655,1
6942,12221,1
6942,8689,1
6942,12492,1
6942,12623,1
6942,12292,1
6943,9634,1
6944,9987,1
6945,9912,1
6945,10254,1
6945,9983,1
6945,9769,1
6945,8743,1
6945,8717,1
6945,9058,1
6945,8726,1
6945,9499,1
6945,9961,1
6945,9127,1
6945,9119,1
6945,9057,1
6945,9498,1
6946,8753,1
6947,8394,1
6947,8738,1
6947,9226,1
6947,9710,1
6947,10386,1
6948,10292,1
6948,10342,1
6948,8726,1
6948,8516,1
6949,10428,1
6949,11810,1
6950,9133,1
6950,10895,1
6950,8726,1
6951,8791,1
6951,12431,1
6951,12619,1
6951,8726,1
6951,9498,1
6951,9499,1
6951,8689,1
6951,12492,1
6952,8233,1
6952,8689,1
6953,9097,1
6953,8685,1
6953,9481,1
6953,8686,1
6953,8745,1
6953,9058,1
6953,8689,1
6954,9403,1
6954,10038,1
6954,10035,1
6954,9106,1
6954,9534,1
6954,9573,1
6954,9567,1
6954,9063,1
6954,8726,1
6954,11001,1
6954,9057,1
6954,9127,1
6954,8516,1
6954,9498,1
6954,9961,1
6954,9058,1
6954,8689,1
6954,12492,1
6954,11363,1
6954,11874,1
6954,7886,1
6954,12623,1
6954,8131,1
6955,9403,1
6955,10038,1
6955,10035,1
6955,9106,1
6955,9534,1
6955,9573,1
6955,10054,1
6955,8559,1
6955,8675,1
6955,9171,1
6955,8726,1
6955,8689,1
6956,8652,1
6956,9127,1
6956,9057,1
6957,8652,1
6957,8726,1
6958,12469,1
6958,8726,1
6959,9535,1
6959,11941,1
6960,8394,1
6960,11940,1
6960,9040,1
6960,11846,1
6961,8353,1
6962,10008,1
6962,9097,1
6962,8685,1
6962,9481,1
6962,8686,1
6962,8726,1
6963,11122,1
6963,8726,1
6964,8433,1
6964,11943,1
6965,10100,1
6965,11103,1
6965,8459,1
6965,10385,1
6965,10933,1
6965,10132,1
6966,8876,1
6966,8878,1
6966,8875,1
6966,8983,1
6966,8323,1
6966,8353,1
6967,9152,1
6967,8433,1
6967,8726,1
6968,9241,1
6969,9077,1
6969,8680,1
6970,9875,1
6970,9876,1
6970,9948,1
6970,9903,1
6970,10003,1
6970,8726,1
6970,8689,1
6971,11648,1
6971,8726,1
6972,9499,1
6972,8726,1
6972,12221,1
6972,9655,1
6972,8689,1
6972,12623,1
6972,12292,1
6972,12492,1
6973,9063,1
6974,9521,1
6975,9435,1
6976,8449,1
6977,8232,1
6977,8233,1
6977,8229,1
6978,8190,1
6979,10692,1
6979,10682,1
6979,8322,1
6980,10311,1
6980,8421,1
6981,8494,1
6982,8182,1
6982,8624,1
6982,9961,1
6982,9058,1
6982,8726,1
6982,8516,1
6982,9127,1
6983,12075,1
6983,9961,1
6983,8726,1
6983,9559,1
6984,11845,1
6984,8516,1
6984,9961,1
6984,9127,1
6984,8518,1
6985,11051,1
6985,11045,1
6985,8141,1
6986,8567,1
6986,9040,1
6986,8726,1
6987,8567,1
6987,8726,1
6987,8353,1
6987,8450,1
6987,8690,1
6988,9588,1
6989,8743,1
6989,9241,1
6989,9770,1
6989,9423,1
6989,10007,1
6989,9058,1
6989,8726,1
6990,8558,1
6991,8491,1
6991,9620,1
6991,10643,1
6991,8459,1
6991,9301,1
6991,9045,1
6991,11012,1
6991,8501,1
6991,8739,1
6991,10663,1
6991,8590,1
6991,10672,1
6991,8541,1
6991,8629,1
6991,9846,1
6991,9068,1
6991,10324,1
6991,9083,1
6991,9250,1
6991,8360,1
6991,11039,1
6991,9313,1
6991,11031,1
6991,9575,1
6991,9922,1
6991,9921,1
6991,10612,1
6991,9266,1
6991,9603,1
6991,11208,1
6991,10662,1
6991,9165,1
6991,10955,1
6991,8776,1
6991,8735,1
6991,9751,1
6991,9248,1
6991,9245,1
6991,8189,1
6991,8190,1
6991,9811,1
6991,9933,1
6991,9839,1
6991,10650,1
6991,9088,1
6991,8670,1
6991,11197,1
6991,9924,1
6991,12047,1
6991,10548,1
6991,10580,1
6991,8593,1
6991,8182,1
6991,8217,1
6991,11124,1
6991,8643,1
6991,9621,1
6991,9923,1
6991,9369,1
6991,10321,1
6991,10446,1
6991,10385,1
6991,7803,1
6991,11003,1
6991,9845,1
6991,9422,1
6991,10210,1
6991,8014,1
6991,10605,1
6991,8081,1
6991,7787,1
6991,9614,1
6991,10186,1
6991,12005,1
6991,11984,1
6991,11529,1
6991,8505,1
6991,9793,1
6991,9712,1
6991,10087,1
6991,9622,1
6991,12071,1
6991,9082,1
6991,12437,1
6991,8443,1
6991,10213,1
6991,8271,1
6991,8351,1
6991,8341,1
6991,8330,1
6991,8332,1
6991,8585,1
6991,11059,1
6991,8333,1
6991,8334,1
6991,8493,1
6991,8331,1
6991,8346,1
6991,9678,1
6991,8344,1
6991,8790,1
6991,8273,1
6991,8995,1
6991,8416,1
6991,8274,1
6991,8639,1
6991,8345,1
6991,8718,1
6991,8510,1
6991,8532,1
6991,9076,1
6991,8229,1
6991,11017,1
6991,8565,1
6991,10692,1
6991,10682,1
6991,10249,1
6991,8231,1
6991,10031,1
6991,8313,1
6991,8315,1
6991,8305,1
6991,9310,1
6991,9458,1
6991,8275,1
6991,8447,1
6991,9200,1
6991,10033,1
6991,10017,1
6991,8347,1
6991,10447,1
6991,12036,1
6991,8235,1
6991,9735,1
6991,8356,1
6991,8269,1
6991,9823,1
6991,8690,1
6991,8533,1
6991,8268,1
6991,8534,1
6991,10061,1
6991,8730,1
6991,8509,1
6991,8352,1
6991,8417,1
6991,10436,1
6991,8198,1
6991,9456,1
6991,9772,1
6991,8191,1
6991,9255,1
6991,8758,1
6991,9427,1
6991,8410,1
6991,8435,1
6991,8353,1
6991,8272,1
6991,8199,1
6991,7801,1
6991,7839,1
6991,11138,1
6991,12111,1
6991,9145,1
6991,8200,1
6991,7901,1
6991,10341,1
6991,10970,1
6991,10027,1
6991,7902,1
6992,8426,1
6992,8429,1
6992,10607,1
6993,12623,1
6993,12292,1
6994,8353,1
6995,8191,1
6995,12600,1
6995,10692,1
6995,10682,1
6996,8233,1
6996,8268,1
6997,12292,1
6998,12094,1
6998,8726,1
6999,10692,1
6999,8360,1
7000,8362,1
7000,10692,1
7000,10682,1
7001,8491,1
7001,10424,1
7001,10728,1
7002,8491,1
7003,8491,1
7004,12112,1
7004,11085,1
7004,11700,1
7004,10474,1
7005,8689,1
7006,8689,1
7006,9966,1
7007,9267,1
7007,10280,1
7007,9980,1
7007,9416,1
7007,9675,1
7007,8726,1
7007,9960,1
7007,9961,1
7008,8743,1
7008,9770,1
7008,10006,1
7008,9097,1
7008,8685,1
7008,9481,1
7008,8686,1
7008,8745,1
7008,9636,1
7008,9912,1
7008,9058,1
7008,8516,1
7008,9961,1
7008,9127,1
7009,10797,1
7009,9057,1
7009,8726,1
7009,9058,1
7009,12492,1
7009,11309,1
7009,8689,1
7010,9636,1
7010,8516,1
7011,9912,1
7012,9241,1
7012,9770,1
7012,9777,1
7012,9912,1
7012,9636,1
7012,10924,1
7013,9770,1
7013,9777,1
7013,10006,1
7013,9912,1
7013,9058,1
7013,8726,1
7013,8353,1
7014,10075,1
7014,8516,1
7014,9127,1
7014,9961,1
7014,8726,1
7014,9057,1
7014,12623,1
7014,12447,1
7014,8689,1
7015,8726,1
7015,9057,1
7016,8726,1
7016,9057,1
7017,10075,1
7017,8726,1
7017,9057,1
7018,10004,1
7018,10007,1
7018,9672,1
7019,8717,1
7019,8652,1
7019,9058,1
7019,8353,1
7019,8350,1
7020,8561,1
7021,9241,1
7021,10011,1
7021,12421,1
7022,10008,1
7022,10143,1
7022,10142,1
7023,9986,1
7023,10199,1
7023,10198,1
7023,10010,1
7024,10005,1
7024,9600,1
7024,9600,1
7024,10005,1
7025,10005,1
7025,9600,1
7025,9046,1
7025,8627,1
7025,8238,1
7025,9141,1
7025,10075,1
7025,9192,1
7025,10252,1
7025,11028,1
7025,8640,1
7025,9892,1
7025,9127,1
7025,9559,1
7025,10015,1
7025,8008,1
7025,8554,1
7025,9359,1
7025,9057,1
7025,9961,1
7025,7780,1
7025,8353,1
7025,7904,1
7025,9966,1
7025,10260,1
7025,11363,1
7025,11874,1
7025,12318,1
7025,8114,1
7025,8689,1
7026,9600,1
7026,10005,1
7026,9600,1
7026,10005,1
7027,9600,1
7027,10005,1
7028,9600,1
7028,10005,1
7028,8726,1
7029,10005,1
7030,8015,1
7031,8292,1
7031,8524,1
7031,8731,1
7031,9403,1
7031,8284,1
7031,8781,1
7031,8670,1
7031,8696,1
7031,8198,1
7031,8780,1
7031,8438,1
7031,9869,1
7031,8626,1
7031,11012,1
7031,9841,1
7032,9241,1
7032,10011,1
7032,9770,1
7032,8726,1
7032,8353,1
7033,9241,1
7033,9058,1
7034,9241,1
7034,9770,1
7034,10390,1
7034,9983,1
7034,9636,1
7034,9912,1
7034,8516,1
7034,8726,1
7035,11131,1
7035,8726,1
7036,8230,1
7036,8790,1
7036,8412,1
7036,8236,1
7036,8229,1
7036,8411,1
7036,8238,1
7037,11131,1
7037,10915,1
7037,8019,1
7037,11122,1
7037,8726,1
7037,8353,1
7037,8350,1
7038,10939,1
7038,8726,1
7039,10903,1
7039,8726,1
7039,9499,1
7040,10903,1
7040,8726,1
7041,8726,1
7042,12365,1
7042,11131,1
7042,8726,1
7043,8726,1
7043,8353,1
7043,8350,1
7044,11131,1
7044,9815,1
7044,9996,1
7044,8726,1
7044,9996,1
7044,9815,1
7045,9127,1
7045,9058,1
7045,8475,1
7045,9498,1
7045,9961,1
7045,8726,1
7046,10004,1
7046,8726,1
7047,8726,1
7048,9963,1
7048,9816,1
7049,8746,1
7049,12576,1
7050,9514,1
7050,8743,1
7050,8746,1
7050,9514,1
7051,9514,1
7051,9514,1
7052,8477,1
7052,8516,1
7052,9057,1
7052,9119,1
7052,8518,1
7052,9499,1
7052,8533,1
7053,11071,1
7054,8233,1
7054,8268,1
7054,8534,1
7054,8508,1
7055,9097,1
7055,8685,1
7055,9481,1
7055,8726,1
7055,9560,1
7055,8353,1
7056,10204,1
7057,9591,1
7058,7728,1
7059,9598,1
7060,10541,1
7060,9887,1
7060,8419,1
7060,8281,1
7060,10818,1
7060,8689,1
7061,10008,1
7061,10142,1
7061,10143,1
7061,12623,1
7061,11954,1
7061,11874,1
7062,11805,1
7062,9799,1
7062,8652,1
7062,8516,1
7063,8479,1
7063,9119,1
7063,8726,1
7064,7918,1
7065,9559,1
7066,9865,1
7066,12623,1
7066,12492,1
7067,9192,1
7067,8726,1
7067,9498,1
7067,9057,1
7067,9127,1
7067,9961,1
7067,8353,1
7067,8689,1
7068,9963,1
7068,9963,1
7068,8092,1
7069,8793,1
7069,10005,1
7069,11215,1
7069,9532,1
7069,8793,1
7069,10005,1
7070,9241,1
7070,9770,1
7070,9539,1
7070,9531,1
7070,10011,1
7070,10155,1
7070,8746,1
7071,9600,1
7071,10005,1
7071,11845,1
7071,9524,1
7071,8561,1
7071,8726,1
7071,8518,1
7071,8516,1
7071,9058,1
7071,9559,1
7071,9434,1
7071,8008,1
7071,10517,1
7071,12215,1
7071,10386,1
7071,9023,1
7071,10376,1
7071,11008,1
7071,9100,1
7071,9127,1
7072,10164,1
7072,10008,1
7072,8743,1
7072,10011,1
7072,8726,1
7073,10254,1
7073,8516,1
7074,9058,1
7074,8726,1
7074,12492,1
7074,8689,1
7075,8708,1
7075,12623,1
7075,12292,1
7076,9600,1
7076,10005,1
7076,10440,1
7076,9600,1
7076,10005,1
7077,11456,1
7077,9057,1
7077,8689,1
7077,12492,1
7078,7752,1
7078,8726,1
7078,9499,1
7078,12492,1
7078,8689,1
7078,12623,1
7078,12292,1
7079,9559,1
7079,11363,1
7079,12623,1
7079,12292,1
7079,8114,1
7080,11573,1
7080,8689,1
7081,9481,1
7081,8685,1
7082,9622,1
7082,10120,1
7082,9307,1
7082,9187,1
7082,8695,1
7082,8658,1
7082,9975,1
7082,9558,1
7082,10012,1
7082,9311,1
7083,11840,1
7084,11840,1
7085,8726,1
7086,8726,1
7087,8511,1
7088,8394,1
7088,8726,1
7088,8533,1
7089,8394,1
7089,8726,1
7089,8533,1
7090,9062,1
7091,8249,1
7092,9647,1
7092,8191,1
7093,11824,1
7093,12406,1
7094,11071,1
7094,8477,1
7094,9119,1
7094,11071,1
7094,12614,1
7094,12091,1
7094,11158,1
7094,7807,1
7094,7985,1
7094,12213,1
7095,8518,1
7095,8516,1
7095,7997,1
7095,12167,1
7095,9662,1
7095,8753,1
7096,8449,1
7096,8449,1
7097,8215,1
7097,8726,1
7097,8516,1
7097,8689,1
7097,12492,1
7098,9791,1
7099,8229,1
7099,8733,1
7099,8232,1
7099,8233,1
7099,8426,1
7099,10091,1
7099,8628,1
7099,12108,1
7099,9345,1
7100,10526,1
7100,8353,1
7101,10918,1
7102,9344,1
7102,9134,1
7103,8520,1
7103,9835,1
7103,10492,1
7103,9459,1
7103,10020,1
7104,8695,1
7105,9438,1
7105,10019,1
7105,9089,1
7105,9090,1
7105,9091,1
7105,9253,1
7105,12432,1
7105,11545,1
7105,12341,1
7105,12311,1
7105,8139,1
7105,12142,1
7105,11882,1
7105,9217,1
7106,9598,1
7107,9467,1
7107,7886,1
7107,12006,1
7107,7886,1
7107,12006,1
7108,10019,1
7108,8211,1
7108,9090,1
7108,9581,1
7109,8353,1
7110,8353,1
7111,8717,1
7111,9058,1
7112,10994,1
7112,9636,1
7112,12095,1
7113,8394,1
7114,8394,1
7114,9040,1
7114,8450,1
7114,8726,1
7115,8079,1
7115,8113,1
7115,11954,1
7115,8131,1
7116,8726,1
7117,8726,1
7117,8533,1
7118,8726,1
7118,8353,1
7119,8567,1
7119,9412,1
7119,9040,1
7119,8726,1
7119,9120,1
7120,12301,1
7121,9046,1
7121,11024,1
7121,11025,1
7122,9432,1
7123,8918,1
7124,11955,1
7124,8353,1
7125,9985,1
7126,11028,1
7127,11907,1
7127,11042,1
7127,11007,1
7127,8134,1
7127,11822,1
7128,12374,1
7128,12331,1
7129,8258,1
7129,8259,1
7129,9583,1
7129,11281,1
7130,10956,1
7130,8017,1
7130,10084,1
7130,8760,1
7130,12357,1
7130,12294,1
7130,9197,1
7130,8180,1
7130,11163,1
7130,8771,1
7130,9366,1
7130,11378,1
7130,11972,1
7130,10074,1
7130,8835,1
7130,11728,1
7130,10787,1
7130,10458,1
7130,7953,1
7130,8610,1
7130,9610,1
7130,8963,1
7130,10695,1
7130,9396,1
7130,7843,1
7130,8183,1
7130,8518,1
7131,8259,1
7131,8258,1
7132,9166,1
7132,10259,1
7133,10507,1
7133,8485,1
7133,8486,1
7133,9240,1
7133,10506,1
7133,11123,1
7133,10407,1
7133,9198,1
7134,12127,1
7134,12015,1
7134,12208,1
7134,12043,1
7135,10006,1
7136,9062,1
7136,8520,1
7136,9945,1
7136,12365,1
7137,11274,1
7138,9438,1
7138,9253,1
7138,9090,1
7138,9089,1
7138,9091,1
7138,12311,1
7138,9581,1
7138,12432,1
7138,11545,1
7138,12341,1
7138,8139,1
7138,12142,1
7138,11882,1
7139,11818,1
7140,11818,1
7141,8362,1
7141,10692,1
7141,10682,1
7142,9255,1
7142,8353,1
7143,10283,1
7144,8394,1
7144,11940,1
7145,12423,1
7146,10024,1
7147,9636,1
7148,9510,1
7149,10006,1
7149,9058,1
7149,8726,1
7149,7887,1
7149,7886,1
7150,8215,1
7151,8558,1
7151,8680,1
7151,8353,1
7152,12037,1
7152,12085,1
7152,9843,1
7152,11287,1
7152,12167,1
7152,8601,1
7152,10728,1
7152,12463,1
7152,9845,1
7153,8726,1
7153,8516,1
7153,9498,1
7153,9057,1
7153,9058,1
7153,9961,1
7153,9127,1
7154,9080,1
7155,8524,1
7155,9403,1
7155,9261,1
7155,10074,1
7155,8523,1
7155,8297,1
7155,9534,1
7155,9300,1
7155,8781,1
7155,8283,1
7155,8292,1
7156,8523,1
7156,8215,1
7156,9300,1
7156,8299,1
7156,8524,1
7156,8297,1
7156,9534,1
7156,9339,1
7156,10074,1
7156,8283,1
7156,8292,1
7156,9307,1
7157,9089,1
7158,8567,1
7158,9040,1
7158,8394,1
7159,9600,1
7159,10005,1
7160,9344,1
7161,9566,1
7161,12117,1
7161,10953,1
7161,9131,1
7161,10386,1
7162,9600,1
7162,10005,1
7163,8186,1
7164,8625,1
7165,8061,1
7166,11065,1
7166,10699,1
7166,9317,1
7167,8626,1
7167,8421,1
7167,9062,1
7168,10145,1
7168,9751,1
7168,12092,1
7168,8055,1
7168,9868,1
7168,12081,1
7168,8773,1
7168,9754,1
7168,10018,1
7168,8448,1
7168,7869,1
7168,11209,1
7168,12414,1
7168,8580,1
7168,9207,1
7168,8077,1
7168,12076,1
7168,9904,1
7168,10950,1
7168,10746,1
7168,9028,1
7168,11588,1
7168,9783,1
7168,12475,1
7168,9029,1
7168,9030,1
7168,12007,1
7168,9578,1
7168,11132,1
7168,11688,1
7168,12026,1
7168,12472,1
7168,10614,1
7168,8546,1
7168,9809,1
7168,8353,1
7168,12177,1
7168,9945,1
7168,12297,1
7168,9535,1
7168,11941,1
7168,12364,1
7168,11206,1
7168,11642,1
7168,11844,1
7168,7815,1
7168,11230,1
7169,9114,1
7169,8355,1
7169,11555,1
7169,7909,1
7169,8726,1
7170,9278,1
7171,10521,1
7171,11118,1
7172,8533,1
7173,10198,1
7173,10010,1
7174,12444,1
7174,9281,1
7174,9900,1
7175,9780,1
7176,10004,1
7176,10007,1
7176,8746,1
7176,9407,1
7176,9423,1
7176,8717,1
7176,8652,1
7176,9672,1
7176,9222,1
7177,8626,1
7177,11294,1
7177,10378,1
7178,10142,1
7178,10143,1
7178,10008,1
7178,9058,1
7178,8726,1
7178,8353,1
7178,10605,1
7179,11845,1
7180,12423,1
7181,10075,1
7181,11028,1
7181,10062,1
7181,10005,1
7181,8793,1
7182,8353,1
7182,8199,1
7183,12017,1
7183,8190,1
7183,11294,1
7184,8172,1
7184,8360,1
7185,8561,1
